Condition,DigitStim,ToneType,ToneProb,CorrectResponse,Condition_type,Digit_Stim,Tone_Type,Tone_Prob,Freq,Correct_Response,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,focused.started,number_display.started,fixation.started,number_display.stopped,fixation.stopped,textbox.started,recall_response.started,text.started,mouse.started,focused.stopped,recall_response.text,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,break_2.started,image.started,image.stopped,break_2.stopped,divided.started,number_display_2.started,standard_2.started,deviant_2.started,number_display_2.stopped,standard_2.stopped,textbox_2.started,recall_response_2.started,text_2.started,mouse_2.started,divided.stopped,recall_response_2.text,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,participant,age,gender,date,expName,psychopyVersion,frameRate,expStart,
Focused,6767,None,None,6767,,,,,,,0,16,16,16,,,,,121.5911425000013,,121.58479004100082,121.5911425000013,122.57915370800038,122.57915370800038,123.07464583300316,124.58289787499962,124.58289787499962,124.58289787499962,2.999624665993906,128.41758324999682,6767,[-0.058333333333333334],[-0.295],[1],[0],[0],[3.833041042002151],['text'],,,,,,,,,,,,,,,,,,,,,,,,01,21,FEMALE,2024-11-28_15h45.17.743,attention,2024.1.5,None,2024-11-28 15h45.31.697392 +0530,
Focused,7933,None,None,7933,,,,,,,0,17,17,17,,,,,128.42441366599815,,128.41798549999658,128.42441366599815,129.41238179100037,129.41238179100037,129.90797274999932,131.41670629099826,131.41670629099826,131.41670629099826,3.0002080830017803,135.40108383299957,7933,[-0.058333333333333334],[-0.295],[1],[0],[0],[3.982722749999084],['text'],,,,,,,,,,,,,,,,,,,,,,,,01,21,FEMALE,2024-11-28_15h45.17.743,attention,2024.1.5,None,2024-11-28 15h45.31.697392 +0530,
Focused,9841,None,None,9841,,,,,,,0,18,18,18,,,,,135.40811341600056,,135.40179450000142,135.40811341600056,136.39584124999965,136.39584124999965,136.89135129100032,138.3997434999983,138.3997434999983,138.3997434999983,2.9995268339989707,141.36743308299629,9841,[-0.058333333333333334],[-0.295],[1],[0],[0],[2.9660317090019817],['text'],,,,,,,,,,,,,,,,,,,,,,,,01,21,FEMALE,2024-11-28_15h45.17.743,attention,2024.1.5,None,2024-11-28 15h45.31.697392 +0530,
Focused,9427,None,None,9427,,,,,,,0,19,19,19,,,,,141.3744440829978,,141.3678597909966,141.3744440829978,142.36420258299768,142.36420258299768,142.8618150409966,144.36875379100093,144.36875379100093,144.36875379100093,3.002434499998344,147.64394708300097,9427,[-0.058333333333333334],[-0.295],[1],[0],[0],[3.273536917004094],['text'],,,,,,,,,,,,,,,,,,,,,,,,01,21,FEMALE,2024-11-28_15h45.17.743,attention,2024.1.5,None,2024-11-28 15h45.31.697392 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.64428870799748,148.64126837500226,208.6748443749966,208.62812591600232,,,,,,,,,,,,,,,,,,,,01,21,FEMALE,2024-11-28_15h45.17.743,attention,2024.1.5,None,2024-11-28 15h45.31.697392 +0530,
,,,,,Divided,2759,standard,0.9,800,2759,,,,,0,0,0,0,208.6748443749966,,,,,,,,,,,,,,,,,,,,,,,,208.65031916600128,208.6748443749966,209.64535604166693,209.64535604166693,209.66194183300104,212.65802149999945,212.65802149999945,212.65802149999945,212.65802149999945,4.015182041999651,216.18436487500003,2759,[-0.058333333333333334],[-0.295],[1],[0],[0],[3.52467479200277],['text'],01,21,FEMALE,2024-11-28_15h45.17.743,attention,2024.1.5,None,2024-11-28 15h45.31.697392 +0530,
,,,,,Divided,2860,standard,0.9,800,2860,,,,,0,1,1,1,216.19614966600057,,,,,,,,,,,,,,,,,,,,,,,,216.1850790000026,216.19614966600057,217.191204707666,217.191204707666,217.19123216599837,220.1888150829982,220.1888150829982,220.1888150829982,220.1888150829982,4.005242041996098,223.0271317079969,2860,[-0.058333333333333334],[-0.295],[1],[0],[0],[2.836680084001273],['text'],01,21,FEMALE,2024-11-28_15h45.17.743,attention,2024.1.5,None,2024-11-28 15h45.31.697392 +0530,
,,,,,Divided,9901,standard,0.9,800,9901,,,,,0,2,2,2,223.03784958300093,,,,,,,,,,,,,,,,,,,,,,,,223.02765199999703,223.03784958300093,224.0293887076662,224.0293887076662,224.02843766599835,227.03660391599988,227.02472287500132,227.02472287500132,227.02472287500132,4.010430916998303,229.83397179099848,9901,[-0.058333333333333334],[-0.295],[1],[0],[0],[2.7957485419974546],['text'],01,21,FEMALE,2024-11-28_15h45.17.743,attention,2024.1.5,None,2024-11-28 15h45.31.697392 +0530,
,,,,,Divided,4258,standard,0.9,800,4258,,,,,0,3,3,3,229.8441137080008,,,,,,,,,,,,,,,,,,,,,,,,229.83438566599943,229.8441137080008,230.84120566666778,230.84120566666778,230.84120287500264,233.83649729099852,233.83649729099852,233.83649729099852,233.83649729099852,4.003605290999985,237.043720665999,4258,[-0.058333333333333334],[-0.295],[1],[0],[0],[3.2056216670025606],['text'],01,21,FEMALE,2024-11-28_15h45.17.743,attention,2024.1.5,None,2024-11-28 15h45.31.697392 +0530,
,,,,,Divided,2152,standard,0.9,800,2152,,,,,0,4,4,4,237.05368754099618,,,,,,,,,,,,,,,,,,,,,,,,237.044134415999,237.05368754099618,238.0453581246659,238.0453581246659,238.04508558299858,241.04106529099954,241.04106529099954,241.04106529099954,241.04106529099954,4.006275832995016,244.8437509159994,2152,[-0.058333333333333334],[-0.295],[1],[0],[0],[3.793206292000832],['text'],01,21,FEMALE,2024-11-28_15h45.17.743,attention,2024.1.5,None,2024-11-28 15h45.31.697392 +0530,
,,,,,Divided,8028,standard,0.9,800,8028,,,,,0,5,5,5,244.85357579099946,,,,,,,,,,,,,,,,,,,,,,,,244.8441512499994,244.85357579099946,245.84529237466293,245.84529237466293,245.8450487500013,248.84098212500248,248.84098212500248,248.84098212500248,248.84098212500248,4.005977791995974,252.11108808300196,8028,[-0.058333333333333334],[-0.295],[1],[0],[0],[3.2607572080014506],['text'],01,21,FEMALE,2024-11-28_15h45.17.743,attention,2024.1.5,None,2024-11-28 15h45.31.697392 +0530,
,,,,,Divided,6466,deviant,0.1,1200,6466,,,,,0,6,6,6,252.12336995799706,,,,,,,,,,,,,,,,,,,,,,,,252.1118899159992,252.12336995799706,253.11195466666348,253.11195466666348,253.11165370800154,256.12455770799716,256.12455770799716,256.12455770799716,256.12455770799716,4.0142450829953304,257.91718504099845,6466,[-0.07],[-0.325],[1],[0],[0],[1.7909623750019819],['text'],01,21,FEMALE,2024-11-28_15h45.17.743,attention,2024.1.5,None,2024-11-28 15h45.31.697392 +0530,
,,,,,Divided,8641,standard,0.9,800,8641,,,,,0,7,7,7,257.9281203330029,,,,,,,,,,,,,,,,,,,,,,,,257.91757945800055,257.9281203330029,258.9246212916662,258.9246212916662,258.9244943750018,261.92315337499895,261.92315337499895,261.92315337499895,261.92315337499895,4.007074417000695,264.61750712499634,8641,[-0.07],[-0.325],[1],[0],[0],[2.6926740410053753],['text'],01,21,FEMALE,2024-11-28_15h45.17.743,attention,2024.1.5,None,2024-11-28 15h45.31.697392 +0530,
,,,,,Divided,4065,standard,0.9,800,4065,,,,,0,8,8,8,264.62789850000263,,,,,,,,,,,,,,,,,,,,,,,,264.61793412500265,264.62789850000263,265.6245337076655,265.6245337076655,265.62490412499756,268.61994245799724,268.61994245799724,268.61994245799724,268.61994245799724,4.003502500003378,270.91953304100025,4065,[-0.07],[-0.325],[1],[0],[0],[2.2976637500032666],['text'],01,21,FEMALE,2024-11-28_15h45.17.743,attention,2024.1.5,None,2024-11-28 15h45.31.697392 +0530,
,,,,,Divided,6882,standard,0.9,800,6882,,,,,0,9,9,9,270.93968337499973,,,,,,,,,,,,,,,,,,,,,,,,270.9221879999968,270.93968337499973,271.9246273746651,271.9246273746651,271.92947587499657,274.92181283300306,274.92181283300306,274.92181283300306,274.92181283300306,4.001457915997889,277.3345588329976,6882,[-0.07],[-0.325],[1],[0],[0],[2.4110377079996397],['text'],01,21,FEMALE,2024-11-28_15h45.17.743,attention,2024.1.5,None,2024-11-28 15h45.31.697392 +0530,
,,,,,Divided,1426,standard,0.9,800,1426,,,,,0,10,10,10,277.3478055000014,,,,,,,,,,,,,,,,,,,,,,,,277.3353139999963,277.3478055000014,278.3411919166649,278.3411919166649,278.3451077080026,281.33784479099995,281.33784479099995,281.33784479099995,281.33784479099995,4.004082165993168,283.50070674999733,1426,[-0.07],[-0.325],[1],[0],[0],[2.1611952079983894],['text'],01,21,FEMALE,2024-11-28_15h45.17.743,attention,2024.1.5,None,2024-11-28 15h45.31.697392 +0530,
,,,,,Divided,5608,standard,0.9,800,5608,,,,,0,11,11,11,283.51117412500025,,,,,,,,,,,,,,,,,,,,,,,,283.501125666,283.51117412500025,284.50812770766447,284.50812770766447,284.5078814579974,287.50377149999986,287.50377149999986,287.50377149999986,287.50377149999986,4.00417012500111,289.96096904099977,5608,[-0.07],[-0.325],[1],[0],[0],[2.455524750002951],['text'],01,21,FEMALE,2024-11-28_15h45.17.743,attention,2024.1.5,None,2024-11-28 15h45.31.697392 +0530,
,,,,,Divided,6550,standard,0.9,800,6550,,,,,0,12,12,12,289.9721483329995,,,,,,,,,,,,,,,,,,,,,,,,289.9613955829991,289.9721483329995,290.9620456666637,290.9620456666637,290.9618154999989,293.95762575000117,293.95762575000117,293.95762575000117,293.95762575000117,4.0052849580024485,296.5105535409966,6550,[-0.07],[-0.325],[1],[0],[0],[2.5437394170003245],['text'],01,21,FEMALE,2024-11-28_15h45.17.743,attention,2024.1.5,None,2024-11-28 15h45.31.697392 +0530,
,,,,,Divided,2156,standard,0.9,800,2156,,,,,0,13,13,13,296.5200602499972,,,,,,,,,,,,,,,,,,,,,,,,296.51094691600156,296.5200602499972,297.51515158266943,297.51515158266943,297.51175345799857,300.5193615829994,300.5079514999961,300.5079514999961,300.5079514999961,4.0098859170029755,305.5176692910027,2156,[-0.07],[-0.325],[1],[0],[0],[4.996588832997077],['text'],01,21,FEMALE,2024-11-28_15h45.17.743,attention,2024.1.5,None,2024-11-28 15h45.31.697392 +0530,
,,,,,Divided,8348,standard,0.9,800,8348,,,,,0,14,14,14,305.5270583329984,,,,,,,,,,,,,,,,,,,,,,,,305.5180802499963,305.5270583329984,306.52455262466924,306.52455262466924,306.52445791599894,309.52182037499733,309.52182037499733,309.52182037499733,309.52182037499733,4.005286999999953,312.01831474999926,8348,[-0.07],[-0.325],[1],[0],[0],[2.4947309999988647],['text'],01,21,FEMALE,2024-11-28_15h45.17.743,attention,2024.1.5,None,2024-11-28 15h45.31.697392 +0530,
,,,,,Divided,3674,standard,0.9,800,3674,,,,,0,15,15,15,312.0289302910023,,,,,,,,,,,,,,,,,,,,,,,,312.0188157500015,312.0289302910023,313.02489874966363,313.02489874966363,313.0245942499969,316.020121708003,316.020121708003,316.020121708003,316.020121708003,4.002791500002786,318.743111374999,3674,[-0.07],[-0.325],[1],[0],[0],[2.7213473340016208],['text'],01,21,FEMALE,2024-11-28_15h45.17.743,attention,2024.1.5,None,2024-11-28 15h45.31.697392 +0530,
,,,,,Divided,7951,deviant,0.1,1200,7951,,,,,0,16,16,16,318.7533794580013,,,,,,,,,,,,,,,,,,,,,,,,318.7435275829994,318.7533794580013,319.7453634576634,319.7453634576634,319.74499391599966,322.7458772500031,322.7458772500031,322.7458772500031,322.7458772500031,4.003899082999851,325.2438537909984,7951,[-0.07],[-0.325],[1],[0],[0],[2.4962700830001268],['text'],01,21,FEMALE,2024-11-28_15h45.17.743,attention,2024.1.5,None,2024-11-28 15h45.31.697392 +0530,
,,,,,Divided,5401,standard,0.9,800,5401,,,,,0,17,17,17,325.253842332997,,,,,,,,,,,,,,,,,,,,,,,,325.2442525000006,325.253842332997,326.2453950416641,326.2453950416641,326.24677366599644,329.2441762910021,329.2441762910021,329.2441762910021,329.2441762910021,4.001572000001033,331.4272587079977,5401,[-0.07],[-0.325],[1],[0],[0],[2.1811897500010673],['text'],01,21,FEMALE,2024-11-28_15h45.17.743,attention,2024.1.5,None,2024-11-28 15h45.31.697392 +0530,
,,,,,Divided,4436,standard,0.9,800,4436,,,,,0,18,18,18,331.43642883299617,,,,,,,,,,,,,,,,,,,,,,,,331.4276520830026,331.43642883299617,332.4286692496646,332.4286692496646,332.429405916002,335.4244990829975,335.4244990829975,335.4244990829975,335.4244990829975,4.0062704580050195,338.6009167500015,4436,[-0.07],[-0.325],[1],[0],[0],[3.1667939580001985],['text'],01,21,FEMALE,2024-11-28_15h45.17.743,attention,2024.1.5,None,2024-11-28 15h45.31.697392 +0530,
,,,,,Divided,8430,standard,0.9,800,8430,,,,,0,19,19,19,338.6110171659966,,,,,,,,,,,,,,,,,,,,,,,,338.6013432499967,338.6110171659966,339.6078206246641,339.6078206246641,339.60790670799906,342.60635275000095,342.60635275000095,342.60635275000095,342.60635275000095,4.006483917000878,344.8931817909979,8430,[-0.07],[-0.325],[1],[0],[0],[2.2851674589983304],['text'],01,21,FEMALE,2024-11-28_15h45.17.743,attention,2024.1.5,None,2024-11-28 15h45.31.697392 +0530,
