staircase.thisTrialN,staircase.stepSize,staircase.intensity,thisRow.t,notes,trial.started,fixation.started,grating.started,key_resp.started,fixation.stopped,grating.stopped,trial.stopped,corrAns,titl,key_resp.corr,staircase.response,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
14,1,18.5,28.567260874999647,,28.557497416999922,28.567260874999647,29.05153641700008,29.05153641700008,29.054977958999643,29.338133708999976,30.154393124999842,right,18.5,1,1,1.0926730000001044,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
15,1,18.5,30.164274792000015,,30.154608958999688,30.164274792000015,30.65151329199989,30.65151329199989,30.65568358399969,30.938093208999817,31.586466875000042,right,18.5,1,1,0.921109541000078,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
16,1,18.5,31.59240545900002,,31.586621208999986,31.59240545900002,32.08485641700008,32.08485641700008,32.08868612499964,32.37241908399983,33.63717291700004,right,18.5,0,0,1.5425664999997935,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
17,1,19.5,33.64681033399984,,33.63740274999964,33.64681033399984,34.135120791999725,34.135120791999725,34.13933158400005,34.42158970899982,35.55459516699966,left,-19.5,1,1,1.412411250000332,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
18,1,19.5,35.56498191699984,,35.55487162500003,35.56498191699984,36.05145254199988,36.05145254199988,36.05499887499991,36.33917625000004,38.80808983399993,right,19.5,0,0,2.751859708000211,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
19,1,20.0,38.818334999999934,,38.80827074999979,38.818334999999934,39.305633958999806,39.305633958999806,39.305633958999806,39.60174991699978,41.20398079200004,right,20.0,0,0,1.8916048329997466,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
20,1,20.0,41.21371258399995,,41.204148041999815,41.21371258399995,41.7017579999997,41.7017579999997,41.70693541699984,41.988234334000026,43.087095667000085,left,-20.0,0,0,1.3780747910000173,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
21,1,20.0,43.096709375000046,,43.08725470899981,43.096709375000046,43.58493770899986,43.58493770899986,43.58997433400009,43.871017624999695,44.7706552919999,right,20.0,1,1,1.1738815829999112,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
22,1,20.0,44.78085466699986,,44.77080716699993,44.78085466699986,45.268509333999646,45.268509333999646,45.27410999999984,45.55517074999989,46.437161083999854,left,-20.0,0,0,1.161674750000202,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
23,1,20.0,46.447003875000064,,46.437316999999894,46.447003875000064,46.93499170899986,46.93499170899986,46.938541666999754,47.22186545899967,48.453832166999746,right,20.0,1,1,1.5111518339999748,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
24,1,20.0,48.46381266699973,,48.4539844169999,48.46381266699973,48.95160041700001,48.95160041700001,48.955534499999885,49.23824212499994,49.97025333400006,right,20.0,1,1,1.007327875000101,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
25,1,20.0,49.979805458999635,,49.97040341699994,49.979805458999635,50.46827608400008,50.46827608400008,50.472023458999956,50.75600691699992,52.45375058399986,right,20.0,0,0,1.9817977499997141,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
26,1,20.0,52.463158999999905,,52.4539072499997,52.463158999999905,52.95156670899996,52.95156670899996,52.954999125000086,53.23844408399964,54.23711437499969,right,20.0,0,0,1.2781078749999324,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
27,1,20.0,54.24745899999971,,54.23726874999966,54.24745899999971,54.73496954199982,54.73496954199982,54.73986624999998,55.02156887499996,55.93710083399992,left,-20.0,1,1,1.1918921250003223,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
28,1,20.0,55.9466326669999,,55.93724604199997,55.9466326669999,56.43481799999972,56.43481799999972,56.440282749999824,56.72166299999981,57.570417500000076,right,20.0,0,0,1.1290822079999998,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
29,1,20.0,57.57948029199997,,57.57064541699992,57.57948029199997,58.068347292,58.068347292,58.072484083999825,58.35465812499979,59.22052483399966,left,-20.0,0,0,1.1413004580003872,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
30,1,20.0,59.230207791999874,,59.22074983399989,59.230207791999874,59.71825316700006,59.71825316700006,59.72296400000005,60.00525812499973,61.15370562499993,right,20.0,1,1,1.4314147919999414,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
31,1,20.0,61.16325241699997,,61.15385187499987,61.16325241699997,61.651395041999876,61.651395041999876,61.65507158399987,61.938857124999686,63.32048133399985,right,20.0,0,0,1.6564899999998488,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
32,1,20.0,63.32982016699998,,63.32064195899966,63.32982016699998,63.81801483399977,63.81801483399977,63.82137508400001,64.1053496669997,65.1918019169998,left,-20.0,1,1,1.369040708999819,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
33,1,20.0,65.2011189169998,,65.19196949999969,65.2011189169998,65.68980775,65.68980775,65.68980775,65.98507258399968,67.34000633400001,right,20.0,1,1,1.6475907500002904,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
34,1,20.0,67.35156083399988,,67.34015195899974,67.35156083399988,67.83447724999996,67.83447724999996,67.83799295900008,68.12227200000007,69.25349683400009,left,-20.0,0,0,1.4091194590000669,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
35,1,20.0,69.26013274999968,,69.25360195899975,69.26013274999968,69.75156116699964,69.75156116699964,69.75502920899999,70.0388564169998,71.22573020899972,left,-20.0,1,1,1.4682803750001767,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
36,1,20.0,71.23769437500005,,71.22589174999985,71.23769437500005,71.72424416700005,71.72424416700005,71.73486391699998,72.01817329200003,73.52507295899977,left,-20.0,0,0,1.7960474169999543,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
37,1,20.0,73.53476654199994,,73.52526608399967,73.53476654199994,74.02294737500006,74.02294737500006,74.02294737500006,74.31827933399973,75.43714150000005,right,20.0,0,0,1.4015712079999503,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
38,1,20.0,75.44672537499991,,75.43729937499984,75.44672537499991,75.93515637499968,75.93515637499968,75.93947245899972,76.22165591699968,77.13715587499973,left,-20.0,0,0,1.1898361250000562,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
39,1,20.0,77.14741487499987,,77.13730829199994,77.14741487499987,77.63484079199998,77.63484079199998,77.63888841700009,77.92132616699973,78.7536125419997,right,20.0,0,0,1.1059579159996247,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
40,1,20.0,78.76341283400006,,78.75377345900006,78.76341283400006,79.25152112499973,79.25152112499973,79.25500254200006,79.53827062499977,80.29178687500007,left,-20.0,1,1,1.036097083000186,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
41,1,20.0,80.30123970899967,,80.29195204200005,80.30123970899967,80.79024558399988,80.79024558399988,80.79024558399988,81.08485770900006,81.93767875000003,left,-20.0,1,1,1.1327520840000034,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
42,0.5,20.0,81.94727479199992,,81.93784675000006,81.94727479199992,82.43478504199993,82.43478504199993,82.43889133399989,82.72176850000005,83.65796654199994,right,20.0,1,1,1.220550333999654,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
43,0.5,19.5,83.66733900000008,,83.65815845899988,83.66733900000008,84.15561387499974,84.15561387499974,84.15561387499974,84.45155625000007,85.45859954199977,right,19.5,1,1,1.30058391700004,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
44,0.5,19.5,85.48510124999984,,85.45894649999991,85.48510124999984,85.95665933400005,85.95665933400005,85.97171512499972,86.25155916699987,87.53708887499988,right,19.5,0,0,1.5708499170000323,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
45,0.5,20.0,87.54698329199982,,87.53729449999992,87.54698329199982,88.03506320899987,88.03506320899987,88.03895949999969,88.32105866699976,89.2240228339997,right,20.0,1,1,1.1850144579998414,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
46,0.5,20.0,89.23409808399992,,89.22418512500008,89.23409808399992,89.72348804199964,89.72348804199964,89.72348804199964,90.01826437499994,91.40401704199985,left,-20.0,0,0,1.6712927499997932,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
47,0.5,20.0,91.41403599999967,,91.40419070899998,91.41403599999967,91.90152591700007,91.90152591700007,91.90520012499974,92.1883980839998,92.99068787499982,left,-20.0,1,1,1.084762624999712,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
48,0.5,20.0,93.00095833399973,,92.99086399999987,93.00095833399973,93.48939466699994,93.48939466699994,93.48939466699994,93.78476216699983,94.77034749999984,left,-20.0,0,0,1.2700775829998747,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
49,0.5,20.0,94.78001895899979,,94.77050250000002,94.78001895899979,95.26818320899974,95.26818320899974,95.27238537499989,95.55476487499982,96.67044916699979,right,20.0,1,1,1.3951551250002012,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
50,0.5,20.0,96.68012670899998,,96.6706657499999,96.68012670899998,97.168385167,97.168385167,97.17343637499971,97.4554536669998,98.27057775000003,right,20.0,1,1,1.0881513750000522,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
51,0.5,20.0,98.27982845899987,,98.27072724999971,98.27982845899987,98.76820837500009,98.76820837500009,98.7722867499997,99.054315417,99.75851883399991,right,20.0,0,0,0.9854259579997233,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
52,0.5,20.0,99.76804570900003,,99.75868591699964,99.76804570900003,100.2565857919999,100.2565857919999,100.2565857919999,100.55139558399969,101.9042079589999,left,-20.0,1,1,1.6416910839998309,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
53,0.5,20.0,101.91372458399974,,101.90441633399996,101.91372458399974,102.40150145899997,102.40150145899997,102.40540724999983,102.68931799999973,104.06940854200002,right,20.0,0,0,1.662255499999901,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
54,0.5,20.0,104.07607408400008,,104.069510584,104.07607408400008,104.56816270899981,104.56816270899981,104.57165945899987,104.85434974999998,106.223761792,left,-20.0,1,1,1.6524221250001574,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
55,0.5,20.0,106.23414383399995,,106.22393995899984,106.23414383399995,106.72143379199997,106.72143379199997,106.72143379199997,107.01824224999973,107.70304391699983,left,-20.0,0,0,0.9689921249996587,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
56,0.5,20.0,107.71001808399978,,107.70318404199998,107.71001808399978,108.20153279199985,108.20153279199985,108.20616141699975,108.48852074999968,109.53881987499972,right,20.0,1,1,1.3351498750002975,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
57,0.5,20.0,109.55149349999965,,109.53891812499978,109.55149349999965,110.03478633399982,110.03478633399982,110.03816137500007,110.32098124999993,111.62071266699968,right,20.0,1,1,1.5780161659999976,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
58,0.5,20.0,111.63035270899991,,111.6208664589999,111.63035270899991,112.11809983400008,112.11809983400008,112.122199292,112.40509354200003,113.702916792,right,20.0,1,1,1.5752795839998726,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
59,0.5,19.5,113.70987366700001,,113.70308295899986,113.70987366700001,114.20151395899984,114.20151395899984,114.2057059169997,114.48780312500003,115.58705037499976,left,-19.5,0,0,1.3809256250001454,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
60,0.5,20.0,115.59623316699981,,115.58718524999995,115.59623316699981,116.0848408339998,116.0848408339998,116.08850725000002,116.37175533399977,117.52332591699997,left,-20.0,0,0,1.4367775830000937,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
61,0.5,20.0,117.53481308399978,,117.52342937499998,117.53481308399978,118.02169112499996,118.02169112499996,118.02169112499996,118.31829591699989,119.0534943749999,left,-20.0,1,1,1.0202357920002214,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
62,0.5,20.0,119.06080062499996,,119.05363566699998,119.06080062499996,119.55139933400005,119.55139933400005,119.55494720899969,119.8391110839998,120.90677912499996,left,-20.0,1,1,1.3516904999996768,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
63,0.5,20.0,120.91809554199972,,120.90687524999976,120.91809554199972,121.40517229199986,121.40517229199986,121.40517229199986,121.70156087499981,122.59063387499964,right,20.0,1,1,1.1835094580001169,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
64,0.5,19.5,122.60156829199968,,122.59078304199966,122.60156829199968,123.09043945899975,123.09043945899975,123.09043945899975,123.38481508399991,124.93711600000006,right,19.5,0,0,1.8371797919999153,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
65,0.5,20.0,124.94660508399966,,124.93728545899967,124.94660508399966,125.43480312499969,125.43480312499969,125.4396607499998,125.72151370899974,126.9037391249999,right,20.0,1,1,1.4616729999997915,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
66,0.5,20.0,126.91142470899968,,126.90388579199998,126.91142470899968,127.40158312499989,127.40158312499989,127.40665287499996,127.68762804199969,129.02029833400002,right,20.0,1,1,1.6086520409999139,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
67,0.5,20.0,129.0280903339999,,129.02043733399978,129.0280903339999,129.5181067499998,129.5181067499998,129.52330754199966,129.80418266700008,130.43705895899984,left,-20.0,1,1,0.9094860420000259,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
68,0.5,19.5,130.44392720899987,,130.43719866699985,130.44392720899987,130.9348209589998,130.9348209589998,130.93833220899978,131.22214799999983,132.50805216699973,left,-19.5,0,0,1.5704174999996212,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
69,0.5,20.0,132.51739229199984,,132.5082299999999,132.51739229199984,133.00654966699994,133.00654966699994,133.00654966699994,133.3016162089998,134.7702289169997,left,-20.0,0,0,1.7584832080001433,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
70,0.5,20.0,134.77953358399964,,134.77037537499973,134.77953358399964,135.26816116700002,135.26816116700002,135.27172766700005,135.5556288339999,136.8253719999998,left,-20.0,1,1,1.5519389169999158,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
71,0.5,20.0,136.8346261669999,,136.8255291669998,136.8346261669999,137.3227325419998,137.3227325419998,137.3227325419998,137.61813445899998,138.45770575000006,right,20.0,0,0,1.1326231250000092,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
72,0.5,20.0,138.46737395899981,,138.45789962499975,138.46737395899981,138.95671745899972,138.95671745899972,138.95671745899972,139.25155774999985,140.55413283400003,left,-20.0,1,1,1.5830904999997983,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
73,0.5,20.0,140.5632554169997,,140.55441237500008,140.5632554169997,141.05161399999997,141.05161399999997,141.056324959,141.3372923339998,142.18697424999982,right,20.0,0,0,1.1290387080002802,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
74,0.5,20.0,142.1964842919997,,142.18713524999976,142.1964842919997,142.68469591699977,142.68469591699977,142.68778704199985,142.97141624999995,144.39201320899974,right,20.0,1,1,1.7025099590000536,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
75,0.5,20.0,144.40138133399978,,144.3921805,144.40138133399978,144.8881630420001,144.8881630420001,144.8881630420001,145.18479008399981,146.02017033399989,left,-20.0,0,0,1.1262050409995936,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
76,0.5,20.0,146.02862908399993,,146.02031712500002,146.02862908399993,146.51811491699982,146.51811491699982,146.52218283399998,146.8055707499998,148.10887487499986,right,20.0,1,1,1.586232624999866,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
77,0.5,20.0,148.13504320899983,,148.1090348749999,148.13504320899983,148.60711012499996,148.60711012499996,148.62191491699969,148.9044843749998,150.22041191699964,left,-20.0,1,1,1.6000105419998363,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
78,0.5,20.0,150.23017404199982,,150.2205652499997,150.23017404199982,150.71828816700008,150.71828816700008,150.72227225000006,151.00514891700004,152.0871340839999,right,20.0,1,1,1.3596164999999019,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
79,0.5,19.5,152.09695841699977,,152.08734779199995,152.09695841699977,152.5848714169997,152.5848714169997,152.589751084,152.8709577919999,153.9422267089999,left,-19.5,0,0,1.3518000420003773,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
80,0.5,20.0,153.95166816699975,,153.94239037499983,153.95166816699975,154.43955229199992,154.43955229199992,154.43955229199992,154.73481970900002,155.8757217919997,left,-20.0,1,1,1.4337197919999198,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
81,0.5,20.0,155.8839137089999,,155.87591433399984,155.8839137089999,156.37156324999978,156.37156324999978,156.37156324999978,156.66822587499973,158.08682533399997,right,20.0,1,1,1.7071047499998713,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
82,0.5,20.0,158.09399404199985,,158.0870175,158.09399404199985,158.58472741700007,158.58472741700007,158.5888112089997,158.8710128749999,160.46880995899983,left,-20.0,1,1,1.8712961670003097,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
83,0.5,19.5,160.47373791699965,,160.46892995899998,160.47373791699965,160.95796495900004,160.95796495900004,160.96807070899968,161.25536216699993,162.57488454199984,right,19.5,1,1,1.6130696250002075,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
84,0.5,19.5,162.58464516699996,,162.57505345899972,162.58464516699996,163.07336149999992,163.07336149999992,163.07336149999992,163.37206116700008,165.0872409169997,left,-19.5,1,1,2.0088851250002335,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
85,0.5,19.5,165.0967274589998,,165.08739624999998,165.0967274589998,165.58486966700002,165.58486966700002,165.58898120899994,165.87041766699986,167.27546845899997,left,-19.5,0,0,1.6848359590003383,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
86,0.5,20.0,167.28746616699982,,167.27572970899973,167.28746616699982,167.77432495899984,167.77432495899984,167.78488416699975,168.07220366699994,168.90363979199992,left,-20.0,0,0,1.1249382920000244,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
87,0.5,20.0,168.91308741700004,,168.9037947500001,168.91308741700004,169.40167441699987,169.40167441699987,169.40588554199985,169.68846887499967,170.78789008400008,left,-20.0,0,0,1.3767887080002765,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
88,0.5,20.0,170.79755958399983,,170.78808437499993,170.79755958399983,171.28475212500007,171.28475212500007,171.28819704199987,171.57156566699996,173.5536534590001,right,20.0,0,0,2.26440704200013,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
