0.0287 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=41, pos=array([-0.48104881, -0.1064708 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0288 	EXP 	window1: mouseVisible = True
0.0301 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=156, pos=array([ 0.06755338, -0.34421547]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0302 	EXP 	window1: mouseVisible = True
0.0315 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=39, pos=array([0.12348562, 0.42122254]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0315 	EXP 	window1: mouseVisible = True
0.0329 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=298, pos=array([-0.44066912, -0.09443153]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0329 	EXP 	window1: mouseVisible = True
0.0343 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=169, pos=array([-0.08930137, -0.19557159]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0343 	EXP 	window1: mouseVisible = True
0.0356 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=324, pos=array([-0.43298295, -0.01158138]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0462 	WARNING 	t of last frame was 33.78ms (=1/29)
0.0462 	EXP 	distr: autoDraw = True
0.0462 	EXP 	distr: autoDraw = True
0.0462 	EXP 	distr: autoDraw = True
0.0462 	EXP 	distr: autoDraw = True
0.0462 	EXP 	distr: autoDraw = True
0.0462 	EXP 	distr: autoDraw = True
0.0462 	EXP 	distr: autoDraw = True
0.0462 	EXP 	distr: autoDraw = True
0.0462 	EXP 	distr: autoDraw = True
0.0462 	EXP 	distr: autoDraw = True
0.0462 	EXP 	fixation: autoDraw = True
0.0462 	EXP 	target: autoDraw = True
1.9804 	DATA 	Mouse: Left button down, pos=(458,124)
1.9864 	EXP 	New trial (rep=1, index=0): None
1.9866 	EXP 	window1: mouseVisible = True
1.9883 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=79, pos=array([-0.21059157,  0.37345307]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
1.9883 	EXP 	window1: mouseVisible = True
1.9898 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=317, pos=array([0.37385545, 0.25149594]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
1.9898 	EXP 	window1: mouseVisible = True
1.9912 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=210, pos=array([ 0.19769257, -0.32692631]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
1.9912 	EXP 	window1: mouseVisible = True
1.9925 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=283, pos=array([-0.12525859, -0.07405939]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
1.9926 	EXP 	window1: mouseVisible = True
1.9939 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=253, pos=array([0.299145 , 0.0632664]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
1.9993 	WARNING 	t of last frame was 20.56ms (=1/48)
1.9993 	EXP 	fixation: autoDraw = False
1.9993 	EXP 	target: autoDraw = False
1.9993 	EXP 	distr: autoDraw = False
1.9993 	EXP 	distr: autoDraw = False
1.9993 	EXP 	distr: autoDraw = False
1.9993 	EXP 	distr: autoDraw = False
1.9993 	EXP 	distr: autoDraw = False
1.9993 	EXP 	distr: autoDraw = False
1.9993 	EXP 	distr: autoDraw = False
1.9993 	EXP 	distr: autoDraw = False
1.9993 	EXP 	distr: autoDraw = False
1.9993 	EXP 	distr: autoDraw = False
1.9993 	EXP 	distr: autoDraw = True
1.9993 	EXP 	distr: autoDraw = True
1.9993 	EXP 	distr: autoDraw = True
1.9993 	EXP 	distr: autoDraw = True
1.9993 	EXP 	distr: autoDraw = True
1.9993 	EXP 	fixation: autoDraw = True
1.9993 	EXP 	target: autoDraw = True
2.0562 	DATA 	Mouse:  Left button up, pos=(458,124)
