trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
82,0,82,0,150.58170804099973,,150.55927470799998,10,150.58170804099973,150.58170804099973,0.015162916000008408,152.15642470799958,[0.49333333333333335],[-0.29],[1],[0],[0],[1.58226783300006],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
83,0,83,0,152.17143229099975,,152.15864833299975,5,152.17143229099975,152.17143229099975,0.007801084000220726,155.54722491599978,[0.02],[-0.018333333333333333],[1],[0],[0],[3.3811278339999262],[],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
84,0,84,0,155.56284012499964,,155.5495267499996,5,155.56284012499964,155.56284012499964,0.00815770799999882,157.52399687499974,[-0.23666666666666666],[0.42333333333333334],[1],[0],[0],[1.9666878329999236],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
85,0,85,0,157.54813370799957,,157.5262548329997,10,157.54813370799957,157.54813370799957,0.014845874999991793,159.6235198329996,[-0.125],[0.135],[1],[0],[0],[2.082813166000051],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
86,0,86,0,159.63855462499987,,159.62576049999961,5,159.63855462499987,159.63855462499987,0.007815540999672521,161.80735041599974,[0.36833333333333335],[0.2966666666666667],[1],[0],[0],[2.1741375000001426],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
87,0,87,0,161.831715541,,161.80972866599996,10,161.831715541,161.831715541,0.014880207999794948,164.34808266599975,[-0.25666666666666665],[0.07666666666666666],[1],[0],[0],[2.523810499999854],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
88,0,88,0,164.36334449999958,,164.35031633299968,5,164.36334449999958,164.36334449999958,0.007924958000330662,165.9902609159999,[-0.12333333333333334],[-0.21333333333333335],[1],[0],[0],[1.632333667000239],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
89,0,89,0,166.0057466659996,,165.99262545799957,5,166.0057466659996,166.0057466659996,0.007966084000145202,167.68048924999994,[-0.315],[-0.006666666666666667],[1],[0],[0],[1.6802546659996551],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
90,0,90,0,167.69578274999958,,167.682778333,5,167.69578274999958,167.69578274999958,0.008134292000249843,169.2240641249996,[0.43],[0.11333333333333333],[1],[0],[0],[1.5334774580001067],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
91,0,91,0,169.2483686659998,,169.22635387499986,10,169.2483686659998,169.2483686659998,0.014881082999636419,170.7082463329998,[-0.305],[0.035],[1],[0],[0],[1.467030917000102],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
92,0,92,0,170.735233291,,170.71066920799967,10,170.735233291,170.735233291,0.01664654200021687,172.5071023749997,[-0.425],[-0.19833333333333333],[1],[0],[0],[1.780186208000032],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
93,0,93,0,172.53113808299986,,172.50931187499964,10,172.53113808299986,172.53113808299986,0.014880375000302593,173.99799566599995,[0.13833333333333334],[-0.041666666666666664],[1],[0],[0],[1.474113582999962],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
94,0,94,0,174.0137263749998,,174.00024262499983,5,174.0137263749998,174.0137263749998,0.008029874999920139,175.54066374999957,[-0.25],[0.28],[1],[0],[0],[1.5327682500001174],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
95,0,95,0,175.5562351249996,,175.54292287499993,5,175.5562351249996,175.5562351249996,0.008101791000171943,176.9572949999997,[0.13166666666666665],[-0.22833333333333333],[1],[0],[0],[1.4066071249999368],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
96,0,96,0,176.98195612499967,,176.95959741599972,10,176.98195612499967,176.98195612499967,0.01530258299999332,179.9312820829996,[0.30833333333333335],[-0.335],[1],[0],[0],[2.9567193339998994],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
97,0,97,0,179.95584208299988,,179.93352524999955,10,179.95584208299988,179.95584208299988,0.014948833000289596,181.52355062499964,[0.215],[-0.27166666666666667],[1],[0],[0],[1.5754738750001707],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
98,0,98,0,181.54795766599955,,181.525797625,10,181.54795766599955,181.54795766599955,0.014802334000250994,183.0314186249998,[-0.2],[0.45],[1],[0],[0],[1.4911851249999017],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
99,0,99,0,183.04675166599964,,183.03366724999978,5,183.04675166599964,183.04675166599964,0.00802770900008909,185.04667074999998,[-0.49333333333333335],[-0.31],[1],[0],[0],[2.0052956660001655],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
100,0,100,0,185.06215508299965,,185.04894824999974,5,185.06215508299965,185.06215508299965,0.007981540999935532,186.37368708299982,[0.04666666666666667],[-0.14166666666666666],[1],[0],[0],[1.3170995000000403],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
101,0,101,0,186.3887351659996,,186.37595545799968,5,186.3887351659996,186.3887351659996,0.007838749999791617,187.6738732079998,[0.21333333333333335],[0.21166666666666667],[1],[0],[0],[1.2904475000000275],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
102,0,102,0,187.69899658299983,,187.67625033299964,10,187.69899658299983,187.69899658299983,0.015388875000098778,189.33145254099963,[-0.435],[0.10166666666666667],[1],[0],[0],[1.6402302500000587],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
103,0,103,0,189.35545495799988,,189.3337221249999,10,189.35545495799988,189.35545495799988,0.014745624999704887,191.08140458299977,[-0.39],[-0.24666666666666667],[1],[0],[0],[1.7332730839998476],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
104,0,104,0,191.09676483299972,,191.08364858299956,5,191.09676483299972,191.09676483299972,0.007953958000143757,193.11358833299983,[0.38333333333333336],[-0.425],[1],[0],[0],[2.0223999580002783],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
105,0,105,0,193.13799116599967,,193.1158685829996,10,193.13799116599967,193.13799116599967,0.014935417000287998,195.023680625,[-0.245],[0.008333333333333333],[1],[0],[0],[1.8931988750000528],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
106,0,106,0,195.0389205409997,,195.0259096249997,5,195.0389205409997,195.0389205409997,0.008115292000184127,196.43023454099966,[0.02666666666666667],[-0.105],[1],[0],[0],[1.3965561660002095],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
107,0,107,0,196.4547174999998,,196.43255358299984,10,196.4547174999998,196.4547174999998,0.014860499999940657,198.4312662909997,[-0.135],[-0.20166666666666666],[1],[0],[0],[1.9841840419999244],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
108,0,108,0,198.44666033299973,,198.43355154099982,5,198.44666033299973,198.44666033299973,0.008033959000385948,199.81384999999955,[-0.19666666666666666],[0.22833333333333333],[1],[0],[0],[1.3726536670001224],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
109,0,109,0,199.82944170799965,,199.81622662499967,5,199.82944170799965,199.82944170799965,0.008054082999933598,201.21335849999969,[0.36],[0.23333333333333334],[1],[0],[0],[1.3894037089999074],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
110,0,110,0,201.22889237499976,,201.21562295799959,5,201.22889237499976,201.22889237499976,0.008057250000092608,202.55673929099976,[0.035],[0.2683333333333333],[1],[0],[0],[1.3334181250002075],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
111,0,111,0,202.58125516599966,,202.5590129999996,10,202.58125516599966,202.58125516599966,0.014876749999984895,204.14787470799956,[0.435],[0.041666666666666664],[1],[0],[0],[1.5743777499997123],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
112,0,112,0,204.1721081249998,,204.1501342079996,10,204.1721081249998,204.1721081249998,0.014824500000031549,205.53988633299969,[0.055],[0.2833333333333333],[1],[0],[0],[1.3752174579999519],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
113,0,113,0,205.55538629099965,,205.54215524999972,5,205.55538629099965,205.55538629099965,0.008158916999946086,206.89661516599972,[0.29833333333333334],[-0.27666666666666667],[1],[0],[0],[1.3466587090001667],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
114,0,114,0,206.9121534159999,,206.89890262499966,5,206.9121534159999,206.9121534159999,0.007960041999922396,209.99078562499972,[-0.46166666666666667],[0.09833333333333333],[1],[0],[0],[3.0842934170000262],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
115,0,115,0,210.0062644579998,,209.99315666599978,5,210.0062644579998,210.0062644579998,0.00812099999984639,211.94056604099978,[0.38333333333333336],[-0.44166666666666665],[1],[0],[0],[1.9396933749999334],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
116,0,116,0,211.955853166,,211.94286358299996,5,211.955853166,211.955853166,0.007975458000146318,213.69691595799986,[-0.11333333333333333],[-0.07833333333333334],[1],[0],[0],[1.7464586250002867],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
117,0,117,0,213.72134287499966,,213.69925691599974,10,213.72134287499966,213.72134287499966,0.015013041000202065,214.89813966599968,[0.10833333333333334],[0.2633333333333333],[1],[0],[0],[1.1841997500000616],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
118,0,118,0,214.91346424999983,,214.90039862499998,5,214.91346424999983,214.91346424999983,0.007951582999794482,216.3402511659997,[0.435],[0.38333333333333336],[1],[0],[0],[1.4321982500000559],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
119,0,119,0,216.35606387499956,,216.34255712499998,5,216.35606387499956,216.35606387499956,0.008191874999738502,218.6306062079998,[-0.43],[-0.2633333333333333],[1],[0],[0],[2.2801667089997864],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
120,0,120,0,218.65496079099967,,218.63287045799962,10,218.65496079099967,218.65496079099967,0.014906708000125946,220.33976187499957,[0.105],[0.34833333333333333],[1],[0],[0],[1.692289417000211],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
121,0,121,0,220.35495487499975,,220.34199970799955,5,220.35495487499975,220.35495487499975,0.00784350000003542,221.59047541599966,[-0.135],[0.08833333333333333],[1],[0],[0],[1.2410120829999869],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
122,0,122,0,221.6055522079996,,221.59272729099985,5,221.6055522079996,221.6055522079996,0.007834374999674765,224.1571649579996,[-0.25666666666666665],[-0.20833333333333334],[1],[0],[0],[2.5569633329996577],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
123,0,123,0,224.18135412499987,,224.1595014999998,10,224.18135412499987,224.18135412499987,0.014887125000313972,225.64874299999974,[0.2816666666666667],[-0.325],[1],[0],[0],[1.4746635840001545],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
124,0,124,0,225.66432820799992,,225.6509780409997,5,225.66432820799992,225.66432820799992,0.008252750000337983,227.65729541599967,[-0.24166666666666667],[-0.14666666666666667],[1],[0],[0],[1.9984311250000246],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
125,0,125,0,227.68185020799956,,227.65960095799983,10,227.68185020799956,227.68185020799956,0.014848457999960374,230.4146308329996,[0.3283333333333333],[0.135],[1],[0],[0],[2.740514874999917],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
126,0,126,0,230.43012383299993,,230.41690524999967,5,230.43012383299993,230.43012383299993,0.007984540999586898,232.47396954099986,[0.24833333333333332],[0.275],[1],[0],[0],[2.0494412920002105],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
127,0,127,0,232.48979779099955,,232.47632904099964,5,232.48979779099955,232.48979779099955,0.008225417000176094,233.79688391599984,[-0.11333333333333333],[0.08166666666666667],[1],[0],[0],[1.312660790999871],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
128,0,128,0,233.821461,,233.79913708299955,10,233.821461,233.821461,0.015147499999784486,235.7148506249996,[0.2683333333333333],[-0.34833333333333333],[1],[0],[0],[1.9008897910002815],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
129,0,129,0,235.7397270409997,,235.71707920799963,10,235.7397270409997,235.7397270409997,0.015287624999928084,237.9816504999999,[-0.028333333333333332],[-0.16333333333333333],[1],[0],[0],[2.2496077499999956],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
130,0,130,0,238.00604941599977,,237.98388445799992,10,238.00604941599977,238.00604941599977,0.014843041999938578,239.26458179099973,[0.18833333333333332],[-0.15833333333333333],[1],[0],[0],[1.2661663750000116],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
131,0,131,0,239.27961749999986,,239.26679016599974,5,239.27961749999986,239.27961749999986,0.007875875000081578,240.67436933299996,[0.0],[0.15],[1],[0],[0],[1.4000182089998816],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
132,0,132,0,240.69907716599982,,240.6766330409996,10,240.69907716599982,240.69907716599982,0.015089707999777602,242.02292233299977,[0.4166666666666667],[0.37833333333333335],[1],[0],[0],[1.3315422919999946],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
133,0,133,0,242.04722583299963,,242.02515083299977,10,242.04722583299963,242.04722583299963,0.014921209000021918,243.73972691599965,[0.085],[0.04666666666666667],[1],[0],[0],[1.7000069169998824],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
134,0,134,0,243.76384670799962,,243.741951041,10,243.76384670799962,243.76384670799962,0.014775167000152578,245.42315733299984,[0.33166666666666667],[-0.19166666666666668],[1],[0],[0],[1.6667355000004136],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
135,0,135,0,245.44729474999986,,245.4254061659999,10,245.44729474999986,245.44729474999986,0.014796500000102242,248.681302083,[0.016666666666666666],[0.17666666666666667],[1],[0],[0],[3.241466749999745],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
136,0,136,0,248.70557970799973,,248.6835639159999,10,248.70557970799973,248.70557970799973,0.015008832999683364,250.47379674999956,[-0.2633333333333333],[-0.275],[1],[0],[0],[1.7756137080000371],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
137,0,137,0,250.4888810409998,,250.47598662499968,5,250.4888810409998,250.4888810409998,0.007851625000057538,251.7966799159999,[-0.015],[-0.245],[1],[0],[0],[1.3131730000000061],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
138,0,138,0,251.82125129099995,,251.79901970799983,10,251.82125129099995,251.82125129099995,0.014932000000044354,253.31478708299983,[0.32666666666666666],[-0.45],[1],[0],[0],[1.5011905000001207],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
139,0,139,0,253.33011154099995,,253.31704841599958,5,253.33011154099995,253.33011154099995,0.007994708000296669,255.52384487499967,[-0.11666666666666667],[0.15166666666666667],[1],[0],[0],[2.1991561250001723],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
140,0,140,0,255.54824162499972,,255.5261553749997,10,255.54824162499972,255.54824162499972,0.014747082999747363,257.09014333299956,[-0.335],[0.23166666666666666],[1],[0],[0],[1.5496178749999672],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
141,0,141,0,257.1053401659997,,257.09235974999956,5,257.1053401659997,257.1053401659997,0.007791250000082073,258.59057987499955,[0.3616666666666667],[0.215],[1],[0],[0],[1.4907896669997172],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
142,0,142,0,258.60610604099975,,258.59297687499975,5,258.60610604099975,258.60610604099975,0.008008667000012792,260.0404451249997,[-0.18833333333333332],[0.22],[1],[0],[0],[1.4398712080001133],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
143,0,143,0,260.0556480829996,,260.04272679099995,5,260.0556480829996,260.0556480829996,0.007950957999582897,261.8734288329997,[-0.23166666666666666],[-0.25166666666666665],[1],[0],[0],[1.8230886670003201],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
144,0,144,0,261.8977487909997,,261.8757573749999,10,261.8977487909997,261.8977487909997,0.01495824999983597,263.14785029099994,[-0.27],[-0.1],[1],[0],[0],[1.2575394579998829],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
145,0,145,0,263.1720635409997,,263.1501157499997,10,263.1720635409997,263.1720635409997,0.014935624999907304,267.2400755409999,[0.13],[-0.465],[1],[0],[0],[4.075340166000387],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
146,0,146,0,267.26449516599996,,267.2424423749999,10,267.26449516599996,267.26449516599996,0.014961082999889186,269.1063783749996,[-0.035],[0.245],[1],[0],[0],[1.8493579169999066],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
147,0,147,0,269.13039449999997,,269.1086356659998,10,269.13039449999997,269.13039449999997,0.014807709000251634,271.5314484579999,[-0.2],[0.46],[1],[0],[0],[2.408331791999899],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
148,0,148,0,271.5469262079996,,271.5337307079999,5,271.5469262079996,271.5469262079996,0.0080635419999453,274.240590333,[0.056666666666666664],[0.19],[1],[0],[0],[2.6991539590003413],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
149,0,149,0,274.2562439999997,,274.2428562079999,5,274.2562439999997,274.2562439999997,0.008074791000126424,277.5737152079996,[-0.11166666666666666],[0.24833333333333332],[1],[0],[0],[3.3231503750002958],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
150,0,150,0,277.59821487499994,,277.57602233299986,10,277.59821487499994,277.59821487499994,0.014904000000115047,278.8146069579998,[0.42833333333333334],[0.18166666666666667],[1],[0],[0],[1.2240648329998294],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
151,0,151,0,278.8296705829998,,278.81685358299956,5,278.8296705829998,278.8296705829998,0.007934791000025143,280.88056774999995,[-0.49833333333333335],[-0.4166666666666667],[1],[0],[0],[2.0561716249999336],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
152,0,152,0,280.89575183299985,,280.88281412499964,5,280.89575183299985,280.89575183299985,0.007883332999881532,282.956626875,[0.17666666666666667],[-0.48],[1],[0],[0],[2.0662889589998485],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
153,0,153,0,282.9721723329999,,282.9589907499999,5,282.9721723329999,282.9721723329999,0.007971125000040047,284.4241187909997,[0.3566666666666667],[0.19166666666666668],[1],[0],[0],[1.4575513340000725],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
154,0,154,0,284.4394256249998,,284.42638020799996,5,284.4394256249998,284.4394256249998,0.008002334000138944,286.46361795799976,[0.185],[-0.32],[1],[0],[0],[2.029566167000212],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
155,0,155,0,286.4791369579998,,286.4659849159998,5,286.4791369579998,286.4791369579998,0.008097708000150305,287.68050349999976,[0.20333333333333334],[-0.18],[1],[0],[0],[1.206838166000125],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
156,0,156,0,287.70481112499965,,287.6827398329997,10,287.70481112499965,287.70481112499965,0.014952208000067913,289.4730438329998,[-0.4216666666666667],[0.4716666666666667],[1],[0],[0],[1.7756836669996119],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
157,0,157,0,289.48839062499974,,289.47525841599963,5,289.48839062499974,289.48839062499974,0.008024791000025289,291.02343804099974,[0.43833333333333335],[0.33166666666666667],[1],[0],[0],[1.5404896659997576],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
158,0,158,0,291.0388087079996,,291.02573612499964,5,291.0388087079996,291.0388087079996,0.007883209000283387,292.8133638749996,[-0.37666666666666665],[0.38166666666666665],[1],[0],[0],[1.7801194160001614],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
159,0,159,0,292.8288255829998,,292.81562166599997,5,292.8288255829998,292.8288255829998,0.007979750000231434,294.43023695799957,[0.34833333333333333],[-0.2833333333333333],[1],[0],[0],[1.6069508749997112],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
160,0,160,0,294.44565191599986,,294.43248941599995,5,294.44565191599986,294.44565191599986,0.008047667000028014,295.6400698749999,[0.3233333333333333],[0.15666666666666668],[1],[0],[0],[1.1998330830001578],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
161,0,161,0,295.66428933299994,,295.64236212499964,10,295.66428933299994,295.66428933299994,0.01478079099979368,297.79805070799966,[0.14833333333333334],[-0.44666666666666666],[1],[0],[0],[2.1412870409999414],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
162,0,162,0,297.82225145799976,,297.80029937499967,10,297.82225145799976,297.82225145799976,0.014883917000133806,299.1235899579997,[0.11],[-0.056666666666666664],[1],[0],[0],[1.308787209000002],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
163,0,163,0,299.147306416,,299.1257632079996,10,299.147306416,299.147306416,0.01457075000007535,300.9483377079996,[0.22166666666666668],[0.48833333333333334],[1],[0],[0],[1.8083153329998822],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
164,0,164,0,300.96397954099984,,300.9506487499998,5,300.96397954099984,300.96397954099984,0.008004874999642198,302.50724487499974,[0.19833333333333333],[-0.2966666666666667],[1],[0],[0],[1.5489587080001002],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
165,0,165,0,302.5315164159997,,302.50955158299985,10,302.5315164159997,302.5315164159997,0.014654500000233384,304.48965662499995,[-0.22],[0.19833333333333333],[1],[0],[0],[1.9657882920000702],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
166,0,166,0,304.50483987499956,,304.49187570799995,5,304.50483987499956,304.50483987499956,0.00786462499991103,305.70740666599977,[0.07333333333333333],[-0.01],[1],[0],[0],[1.2080221669998537],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
167,0,167,0,305.7317338749999,,305.7097287499996,10,305.7317338749999,305.7317338749999,0.014765542000077403,307.5981355409999,[0.145],[-0.4583333333333333],[1],[0],[0],[1.8740180829995552],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
168,0,168,0,307.62260516599963,,307.60038670799986,10,307.62260516599963,307.62260516599963,0.015134624999973312,309.2239234579997,[0.4216666666666667],[-0.285],[1],[0],[0],[1.6087588750001487],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
169,0,169,0,309.23887799999966,,309.2261516249996,5,309.23887799999966,309.23887799999966,0.0077342499998849235,310.67349420799974,[-0.22333333333333333],[-0.1],[1],[0],[0],[1.4399556670000493],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
