16.6204 	EXP 	grating: autoDraw = True
16.6262 	EXP 	fixation: autoDraw = False
16.9097 	EXP 	grating: autoDraw = False
17.0587 	EXP 	New trial (rep=8, index=0): None
17.0606 	DATA 	Keypress: up
17.0640 	EXP 	fixation: autoDraw = False
17.0640 	EXP 	grating: autoDraw = False
17.0640 	EXP 	grating: ori = 0.0
17.0640 	EXP 	fixation: autoDraw = True
18.0542 	INFO 	Keyboard events cleared
18.0540 	EXP 	grating: autoDraw = True
18.0600 	EXP 	fixation: autoDraw = False
18.3428 	EXP 	grating: autoDraw = False
18.4426 	EXP 	New trial (rep=9, index=0): None
18.4444 	DATA 	Keypress: up
18.4477 	EXP 	fixation: autoDraw = False
18.4477 	EXP 	grating: autoDraw = False
18.4477 	EXP 	grating: ori = 0.0
18.4477 	EXP 	fixation: autoDraw = True
19.4376 	INFO 	Keyboard events cleared
19.4374 	EXP 	grating: autoDraw = True
19.4434 	EXP 	fixation: autoDraw = False
19.7265 	EXP 	grating: autoDraw = False
19.8754 	EXP 	New trial (rep=10, index=0): None
19.8773 	DATA 	Keypress: down
19.8807 	EXP 	fixation: autoDraw = False
19.8807 	EXP 	grating: autoDraw = False
19.8807 	EXP 	grating: ori = 0.0
19.8807 	EXP 	fixation: autoDraw = True
20.8708 	INFO 	Keyboard events cleared
20.8706 	EXP 	grating: autoDraw = True
20.8765 	EXP 	fixation: autoDraw = False
21.1599 	EXP 	grating: autoDraw = False
21.2914 	EXP 	New trial (rep=11, index=0): None
21.2932 	DATA 	Keypress: up
21.2964 	EXP 	fixation: autoDraw = False
21.2964 	EXP 	grating: autoDraw = False
21.2964 	EXP 	grating: ori = 0.0
21.2964 	EXP 	fixation: autoDraw = True
22.2878 	INFO 	Keyboard events cleared
22.2876 	EXP 	grating: autoDraw = True
22.2935 	EXP 	fixation: autoDraw = False
22.5766 	EXP 	grating: autoDraw = False
22.9595 	EXP 	New trial (rep=12, index=0): None
22.9614 	DATA 	Keypress: up
22.9647 	EXP 	fixation: autoDraw = False
22.9647 	EXP 	grating: autoDraw = False
22.9647 	EXP 	grating: ori = 0.0
22.9647 	EXP 	fixation: autoDraw = True
23.9542 	INFO 	Keyboard events cleared
23.9540 	EXP 	grating: autoDraw = True
